redCorner,blueCorner,winner,referee,venue,title_fight,billing,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,2,0,81,58,0,3,9,6,4,3,0,0,28.0,32.0,53,84,0.0,0.0,0.69,0.43,1.0,0.0,0.5,0.0,0.0,0.0,65,62,67,59,1,0,6.2,4.666666666666667,15.0,4.666666666666667,6.2,0.5679012345679012,0.30597014925373134,1.0,0.5
0,2,2,44,58,0,3,18,14,5,3,0,0,32.0,30.0,53,53,0.0,0.0,0.71,0.11,0.0,0.0,0.0,0.0,1.0,2.0,70,68,74,70,0,0,5.3097345132743365,0.5309734513274337,1.8833333333333333,0.5309734513274337,5.3097345132743365,0.8888888888888888,0.2857142857142857,1.0,1.0
0,2,0,81,58,0,3,8,8,2,5,0,0,25.0,41.0,53,10,0.0,0.0,0.5,0.6,2.0,0.0,0.66,0.0,0.0,0.0,70,66,70,68,0,1,5.266666666666667,4.4,15.0,4.4,5.266666666666667,0.3944954128440367,0.4968152866242038,1.0,0.3333333333333333
0,2,0,155,58,0,0,13,17,5,7,0,0,37.0,29.0,53,53,1.0,0.0,0.39,0.36,0.0,0.0,0.0,0.0,0.0,0.0,71,69,77,71,3,1,3.24,3.56,25.0,3.56,3.24,0.6382113821138211,0.6086956521739131,1.0,1.0
0,2,2,146,58,0,1,36,10,20,0,0,0,39.0,36.0,53,88,0.0,0.0,0.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,67,68,70,72,0,0,4.8,6.533333333333333,15.0,6.533333333333333,4.8,0.4895833333333333,0.660377358490566,1.0,1.0
0,2,0,44,58,0,2,11,15,6,7,0,0,36.0,31.0,53,53,0.0,0.0,0.53,0.46,1.0,0.0,0.12,0.0,0.0,0.0,72,76,75,78,0,0,9.933333333333334,7.8,15.0,7.8,9.933333333333334,0.5301204819277109,0.46402877697841727,1.0,0.875
0,2,2,155,58,0,2,13,8,6,2,0,0,31.0,25.0,42,45,0.0,0.0,0.38,0.55,1.0,2.0,0.12,0.28,0.0,4.0,67,68,70,69,1,0,0.8191126279863481,2.4573378839590445,14.65,2.4573378839590445,0.8191126279863481,0.4461538461538462,0.6129032258064516,0.7142857142857143,0.875
0,2,0,146,58,0,2,13,13,2,5,0,0,38.0,29.0,53,53,0.0,0.0,0.44,0.36,0.0,4.0,0.0,0.57,0.0,0.0,70,70,72,71,0,0,4.733333333333333,3.7333333333333334,15.0,3.7333333333333334,4.733333333333333,0.631578947368421,0.55625,0.42857142857142855,1.0
0,2,0,44,58,0,2,23,12,5,5,0,0,31.0,29.0,58,53,0.0,0.0,0.55,0.27,3.0,1.0,0.5,1.0,2.0,0.0,65,69,67,68,0,1,3.251231527093596,2.5123152709359604,6.766666666666667,2.5123152709359604,3.251231527093596,0.7213114754098361,0.45,0.0,0.5
0,2,0,155,58,0,3,8,15,1,6,0,0,27.0,30.0,53,53,1.0,0.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,70,71,70,73,0,0,4.866666666666666,5.133333333333334,15.0,5.133333333333334,4.866666666666666,0.51875,0.5966850828729282,1.0,1.0
0,2,0,81,58,0,3,22,8,12,2,0,0,35.0,31.0,53,53,0.0,0.0,0.7,0.27,3.0,0.0,1.0,0.0,2.0,0.0,66,72,66,73,3,1,1.8666666666666667,0.2,15.0,0.2,1.8666666666666667,0.7272727272727273,0.3,1.0,0.0
0,2,2,146,58,0,3,2,7,0,1,0,0,29.0,27.0,44,58,0.0,1.0,0.42,0.4,0.0,0.0,0.0,0.0,0.0,0.0,69,62,74,67,0,1,7.142857142857142,10.612244897959183,4.9,10.612244897959183,7.142857142857142,0.5968992248062015,0.573170731707317,1.0,1.0
0,2,0,81,58,0,3,9,7,2,2,0,0,33.0,26.0,53,53,1.0,0.0,0.58,0.65,0.0,0.0,0.0,0.0,0.0,0.0,70,73,73,74,0,1,3.5294117647058822,3.7815126050420167,3.966666666666667,3.7815126050420167,3.5294117647058822,0.34782608695652173,0.4166666666666667,1.0,1.0
0,2,2,44,58,0,3,10,11,2,4,0,0,27.0,23.0,53,16,0.0,1.0,0.32,0.46,0.0,0.0,0.0,0.0,0.0,0.0,74,75,73,75,0,0,3.687150837988827,7.039106145251397,14.916666666666666,7.039106145251397,3.687150837988827,0.5394736842105263,0.6726190476190477,1.0,1.0
0,2,2,81,58,0,3,6,8,3,3,0,0,32.0,28.0,15,53,0.0,0.0,1.0,0.5,0.0,2.0,0.0,1.0,0.0,1.0,73,70,72,72,3,0,0.3921568627450981,0.3921568627450981,2.55,0.3921568627450981,0.3921568627450981,0.5,0.0,0.0,1.0
0,2,2,123,201,1,0,25,9,7,0,0,0,36.0,31.0,53,23,0.0,0.0,0.43,0.8,0.0,0.0,0.0,0.0,0.0,0.0,75,76,79,81,0,0,1.128084606345476,6.90951821386604,14.183333333333334,6.90951821386604,1.128084606345476,0.19672131147540983,0.5675675675675675,1.0,1.0
0,2,0,174,201,0,1,29,19,7,5,0,0,34.0,34.0,58,58,0.0,0.0,0.51,0.41,0.0,0.0,0.0,0.0,0.0,0.0,67,66,70,65,0,0,7.6,5.0,15.0,5.0,7.6,0.5810055865921788,0.48878923766816146,1.0,1.0
0,2,2,171,201,0,2,16,20,4,7,0,1,33.0,29.0,53,58,0.0,0.0,0.33,0.58,1.0,0.0,1.0,0.0,2.0,1.0,73,71,75,75,1,0,1.1707317073170733,2.048780487804878,3.4166666666666665,2.048780487804878,1.1707317073170733,0.4166666666666667,0.6666666666666666,1.0,0.0
0,2,0,174,201,0,2,12,13,5,9,0,0,31.0,36.0,53,94,0.0,0.0,0.48,0.51,1.0,2.0,0.16,0.28,0.0,0.0,61,63,60,64,0,0,9.6,6.4,15.0,6.4,9.6,0.48936170212765956,0.5167785234899329,0.7142857142857143,0.8333333333333334
0,2,0,123,201,0,2,16,16,6,3,1,1,23.0,30.0,34,53,0.0,0.0,0.45,0.41,0.0,1.0,0.0,0.2,0.0,0.0,68,67,67,68,0,1,7.733333333333333,5.2,15.0,5.2,7.733333333333333,0.5894736842105263,0.5486381322957199,0.8,1.0
0,2,2,0,201,0,3,27,9,11,1,1,0,34.0,28.0,94,36,0.0,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70,68,71,71,0,3,9.533333333333333,6.933333333333334,15.0,6.933333333333334,9.533333333333333,0.5336322869955157,0.45627376425855515,1.0,1.0
0,2,0,7,201,0,3,9,7,5,2,0,0,30.0,25.0,53,53,0.0,0.0,0.38,0.36,1.0,3.0,0.25,0.6,0.0,0.0,69,68,70,69,0,0,5.066666666666666,3.6666666666666665,15.0,3.6666666666666665,5.066666666666666,0.6357615894039735,0.6122448979591837,0.4,0.75
0,2,0,171,201,0,3,10,24,2,14,0,0,33.0,40.0,53,53,0.0,0.0,0.66,0.32,1.0,0.0,1.0,0.0,0.0,0.0,72,73,76,77,0,0,6.2,2.7333333333333334,15.0,2.7333333333333334,6.2,0.6746031746031746,0.3357142857142857,1.0,0.0
0,2,2,174,201,0,3,12,13,6,5,0,0,35.0,38.0,28,53,0.0,0.0,0.66,0.63,1.0,1.0,1.0,1.0,0.0,1.0,63,65,64,67,0,0,1.7647058823529411,2.6470588235294117,4.533333333333333,2.6470588235294117,1.7647058823529411,0.3684210526315789,0.3333333333333333,0.0,0.0
0,2,0,7,201,0,3,15,9,6,3,0,0,27.0,29.0,93,53,1.0,0.0,0.65,0.47,0.0,0.0,0.0,0.0,0.0,0.0,65,67,68,73,1,1,4.014084507042253,3.8028169014084505,4.733333333333333,3.8028169014084505,4.014084507042253,0.5263157894736842,0.3448275862068966,1.0,1.0
0,2,0,171,201,0,3,11,21,1,8,0,0,27.0,36.0,53,58,1.0,0.0,0.67,0.19,0.0,0.0,0.0,0.0,0.0,0.0,67,65,66,70,0,0,7.100591715976331,2.8402366863905324,11.266666666666667,2.8402366863905324,7.100591715976331,0.8048780487804879,0.3220338983050847,1.0,1.0
0,2,2,0,201,0,3,8,6,3,0,0,2,31.0,25.0,53,58,0.0,0.0,0.47,0.57,0.0,1.0,0.0,0.2,0.0,0.0,65,65,64,69,0,0,4.3,7.0,10.0,7.0,4.3,0.4214876033057851,0.5274725274725275,0.8,1.0
0,2,0,7,201,0,3,7,10,3,1,0,0,28.0,28.0,53,53,0.0,0.0,0.19,0.18,2.0,0.0,0.66,0.0,3.0,0.0,69,66,71,70,0,0,1.8461538461538463,0.9230769230769231,7.583333333333333,0.9230769230769231,1.8461538461538463,0.8108108108108109,0.8028169014084507,1.0,0.3333333333333333
0,2,2,155,58,0,0,17,23,9,3,0,0,37.0,30.0,7,53,0.0,0.0,0.41,0.43,0.0,4.0,0.0,0.66,0.0,0.0,72,73,79,76,0,0,4.28,7.44,25.0,7.44,4.28,0.5654205607476636,0.5852713178294574,0.3333333333333333,1.0
0,2,0,44,58,0,1,5,5,2,3,0,0,26.0,26.0,53,58,1.0,0.0,0.68,0.62,1.0,0.0,1.0,0.0,0.0,0.0,63,65,63,67,3,0,11.0,5.0,1.0,5.0,11.0,0.375,0.3125,1.0,0.0
